userNo,registerDays,completedBuyOrderNum,completedSellOrderNum,counterpartyCount,completedBuyOrderNumOfLatest30day
sc8489b3ffa6b33ba8c8ba9b6fb5f5efd,317,5,9,14,5
s5abbac4d7d893d3dbe8519f5941a6555,56,26,0,11,12
s06d9ebcf7e09365a983ab1323f56df11,756,1,0,1,1
s649a81f20c89314aab1e3a541b763884,307,106,41,63,14
sf517c695316a3193a79b9cdcd93c6bff,17,0,0,0,0
s45171c8c92ca3894808bdc58449c1c7b,10,5,0,5,5
sd9368effa2f13949a574ed5687d8d71a,19,10,0,7,10
s16f13db6b4b83372889f991632fd59ca,914,88,19,75,2
s37956d645149347ba2754f4c9725d8c7,27,2,0,2,2
s92b316ee73b334ec9cdcf6f870784dfb,127,2,10,12,2
s8fc3a68169223ab8acdebcb450670e36,1114,1,0,1,1
se7402f0baa4f32798eb44e94c8a475e7,55,10,31,33,7
s8dd5cef218ee35ddb9fa0af2b4f491a5,39,26,0,16,13
s762a00ea2759372d83c49bb4828175b8,59,48,0,28,38
s5daedd9ecf2639b68aff9caedc0b4327,67,45,13,34,37
scb8846727bd531acac52ccbdc706da8a,10,2,0,1,2
sb200b70af0f23b3390de1190db3dc60d,25,7,3,6,7
s1a7f264498263f228c43c63a2e50fb40,261,40,0,30,11
s72cec823901d3ef393924bd0d53698d6,368,7,0,7,1
saec1d777d33a335ab17f65410ac69433,2034,592,280,649,24
s546e65c4413d32eeb92ce936b5d8f58e,463,24,2,24,2
sb6164351399231888695abae263eb7ac,590,2,0,2,1
s9af5b6a4255f3605a004b0dfd3c3b741,1825,380,0,127,12
s5d1f907aad5e310189a9b837fbe09b40,1423,54,49,90,18
s013f0a6698f23bc6a95e36133aba04c1,1483,26,2,25,2
sbcb12b74f13b3aa59a51fb21c8a83048,1218,39,13,43,11
s11446ef9b8453f4a841353dd1df7752c,935,2,0,2,2
sfe596a54d4b739c0b446172a4767c050,54,17,0,9,12
s31488ba7824235e496156afe180b183a,252,95,25,78,44
s6cc207227be93b02abca7c1276bcaaf5,130,44,21,60,8
s7a27398f118439768de475a04e2ff848,579,11,0,11,7
s527780e617f932d5bce0d3d2dede9a9f,1274,316,63,184,18
s79565fe9e1963593b5b54cb8358a3d16,213,5,0,4,1
s369b96c61d343974bf33796130571285,2934,94,30,113,8
sa6d1da53785a35718de402d7889ee734,284,113,51,127,39
s25a4fcfe6bcf3c59a24e0ded2b2fd4f3,1511,13,23,32,2
sbef3bfcfd59a387ba64cad2655f8ab36,21,2,0,2,2
sf02baba3cf443f839329eed4cc41ce06,29,2,0,2,2
sd728049ad76035d7af7853e6901479d7,932,64,37,78,46
s2280165b1ceb34549798eaf3ee4c5192,13,43,0,36,43
sce9b69ee2cc23f9995bcb63a2c6b4b57,227,149,0,95,9
sd328fea7fd6432d3908aad4c29ec86bb,1908,76,158,152,5
sde46bc4de0073c8ca5de15c36d8f7e1e,124,128,1,90,60
sb7fa489228d730e0a3f51ab5a91546fe,11,8,3,10,8
s895f80c4d98f3b6a85bb010770554536,133,46,31,66,33
s30837edbf10a33f185bf0674854772c1,194,70,0,46,36
s5aa95eb3b8e7340393119ccb52988e93,139,5,1,4,5
s7b77702a415f3bb69ffabd75421fe03d,378,99,5,51,26
sc9fdd24ae6273f9da8f3fd3a8141ccd0,1162,15,2,14,10
s3d2d810af8f138bbb6ea8ec45cf43bff,1312,53,45,88,10
sa438aeeabbb93c5b983c5a06842bbf9d,1542,35,3,35,3
s5aeb57a4dc1332b39b4c46a6b913dc90,430,25,5,16,2
s125553b9dd1136448903240f9c6386af,59,2,0,2,1
sbb4dfc6ba56f3f19bb8ac3a097b555db,29,0,0,0,0
s55006a0c299032ff9cb6c7f44fed0d68,1100,3,0,3,3
sd26d2ade4fcc383b94be4f78d195473d,339,4,2,5,4
s946d2c1cd2f034d6b8802a4d9c1eb4a8,9,4,0,3,4
sed4c7b07b2453e71a51ba202788c4991,1574,19,0,10,5
s87a22bbffaaf3db495254648db182e30,58,1,0,1,0
s745fd15f3c2139d2abad951454bb0f69,38,12,0,8,11
s5065849c3ad23102bb0f78e302c5ea98,915,3,4,7,1
s50b803d41e003ee4a2c3c66b55931deb,50,4,9,11,2
s32e17aa5bfc13b588eba77569aff86cb,9,6,1,6,6
se84f7fe684d730bc87eec4c602f817ad,38,34,0,23,30
s6a9a0260709a3076b62a4188db0accfa,18,1,0,1,1
sfc83ec611b2236c0bfbaccb72932ab88,411,5,0,4,0
sce9d776a055c3b2bbe6ed75e4f21b40c,11,1,0,1,1
sd1be390ae1173e8db0d3409e4b5956eb,148,4,0,2,1
sa973eabe0f6a3f738236faa037f4faf6,590,19,0,10,2
sf0ceefc3f4ee3cceb75e091728fd39e6,14,6,0,5,6
s8133c571201e3a878b728f68025bbd4f,25,3,0,2,3
s534411d7f9df3d92bf82eefed78f405a,9,7,0,6,7
se058ef5104203f6fbe93bb0e22f7835e,145,37,0,25,24
s71e3ecd12f7b31babfa1bf80ce4ff450,25,7,0,5,7
s06ba17901c5839fd93d0c72703ddd5cd,9,0,0,0,0
s732afb82c620311caf02cd573ccce7c3,44,111,1,55,111
se20bbaa57b9832c9a8221a0dce4cf3c0,60,14,4,16,10
sad400515bec43ab39552d83ef1caad69,1150,71,1,56,2
s8e14b1b3963e342a81339deda3925c22,33,4,0,3,4
s68364c8abc143afab9691befee223a77,80,4,0,3,1
s6236c7c629d532659a8f08ba66ced0e4,22,10,0,8,10
s141bbc5118ea3987b9f340d46fd1d52c,39,3,1,4,3
s21c3e70ad55f3c82b75802f00533cff0,257,10,0,9,9
sce126a3b24ae3873aab88fba5c7e6f54,9,37,0,29,37
s721b9bdf67b231afba2423aba798449d,236,6,1,7,2
s47f78acf829c3326915c2b31807c2f74,39,1,0,1,1
s58fb89526a76343d8564e9d61a930960,22,1,1,2,1
s7dc12b80c3ed3cd2a5391facaa9b8df8,310,669,90,298,72
s56c3e86e8f06353b8d1cd038e522a1a5,320,269,57,67,32
s431afd6e572f340db65a476605356078,69,28,0,22,28
sac4349dfa1233bbf9d29d05b14768321,296,121,39,129,49
s06e87bc192393754a97ca2b2cad31dd2,29,0,2,2,0
s8ea6b0110ba53d73a66ae9113220812c,1224,44,24,59,23
sb68a9627413734cf87307b3db0beb85c,482,22,0,18,14
sb8d7a02cb3db3b719ca88eaba676c5df,609,45,0,32,0
sab5ebc0fd0bf3fcdbdd6f672d5925758,174,2,1,3,1
s6726ec206f3434cfa5eb6858036f317f,752,79,14,47,8
s7f014c8f689834e7a9a6ee9394c3c00b,19,8,0,4,8
sc4b78a1e0d003955bd5d0234addbc0c3,1653,369,471,733,8
sb75d6d101a4e306c9a24f6ff879aa52d,250,11,0,8,6
sc806c05243e63a4a9e82e4179a710871,1468,50,0,39,22
s2f404695a6063ae2ae6f35cde0c3e088,367,46,5,49,2
s1595a9cf92cd3d06b30374b6d950e329,58,2,0,2,2
s6c56cf54b49e31a690a14cca18573785,972,18,5,21,3
sadf671959e283ffbbf7f6efda98aa23c,9,0,0,0,0
sdff1c16e4adf3733b79d146f5158452e,352,43,7,40,9
sfae1da6ad6c434e88dae84bcfe6ec889,69,82,32,80,31
s4f231704d8b23297b5e3ee8f90f14eff,66,71,13,32,29
s1f36a0167fcf353f8ea6a26de67ebadf,8,2,0,2,2
s23d9d681373c371193123709841a64bc,9,7,0,2,7
s253a0465e4ff3ca0a965aeb080c23e9e,8,1,0,1,1
sb56d9287f2d534e3b39a637678c716a5,42,15,2,13,13
sf67cb13c0cad39f7b851a879bf63a705,14,1,0,1,1
s16319032537b31e4817309f989ff7cf7,9,5,1,6,5
s639fb175db2c3b1eb5c6d875c8050a0a,880,150,6,73,32
sf7ecaef9a6243760b4fac9759e426d21,22,15,0,12,15
sac103e892a3c3a3093c4397d2ddd12be,14,12,1,10,12
s14fcffca7a213cb78ac0b42356991058,329,68,0,18,13
s38672d9503233c9d99cf1dd8dc620123,541,20,2,18,3
sda398bdfcd4c3fbc9483f59d99ddf3ba,29,6,0,5,6
s15b9b39e69693b53b3bdda756ec2f48a,521,79,0,58,10
s5df542f824953997b2a1634fb87daa4f,41,2,0,1,1
s22009f5d35733b739d03c7b142f7769b,495,74,4,34,10
s4da10316967a31aaa040860a524517c9,28,4,0,4,4
sc76de3116f8a30baac88a1c15e4feef6,15,2,0,2,2
s8417e18e39cd38a09a244bf515afdc76,165,9,2,11,5
se4c5fe35a1b03bd0abe8674eca532e0d,8,0,0,0,0
s1fa12719f5bc353a915476d8086da88d,202,77,0,15,17
sb5323bea1fe53ab79f71f9dc601d709d,22,22,0,10,22
s808a1c5b0ca536deba237ae03c3eacb4,10,12,2,14,12
s169a809169cb34e8950dd0b9ed65af72,16,3,0,3,3
s9857db011ee13069be360485f36ccee3,496,17,1,18,16
scbf439e756d436dea45fced3a070c424,989,0,0,0,0
s54b1b32fd949318aa2a968721babeebe,26,52,1,43,52
s03555b58035a33518f377c87bf37f682,224,14,0,11,5
s94191982402c3a7dab2e069494bdb657,9,8,0,7,8
sfae859fdb2b13634bded5173c0fa6553,479,15,4,18,1
sd79d9f220196353f944ec897e78f4e6c,1052,54,61,101,1
sdbaae5e48700392bae03f21112ea50bf,125,23,0,13,8
s23d3ab8e6ee432e4a798d4227547a359,1521,58,3,38,46
sddb72fdf0e1531b2a5c6fda0edc3787d,1272,76,8,54,37
s757f9f611ef83e938b570a9c4e1f6a3f,25,4,3,6,4
sfbf174514f7133fe85965f3edab27adb,1577,874,0,526,30
saddb06298d993299b336764689b37a7b,242,44,28,49,22
scdfaa6da4bd836d489f22c6869d1396b,495,83,0,62,5
s3c0858caa59e382f896a2c15262c2e51,8,1,0,1,1
s7d933a84115a3ba9a8786ec18e9f2a12,9,3,0,3,3
s1f8bc777964c303a9a53f1a6212da16e,125,22,0,9,9
s784ca7f6f435380281099ccb66a0faa3,1114,31,3,29,13
s0ef84d11bdea3c35993b39ff2552308f,1678,92,0,78,17
s8434aab4e5283333ad0786f922b896cf,1456,4,0,2,4
sc1bfc89abfb031f68f691550309dcb64,211,89,33,90,35
s7a48d4673d143b51a030c27a793adedc,31,0,0,0,0
se7432abb340e3aa8a9dc49a9841bde42,406,36,3,28,14
s8606eea6905730d9868839185cf5cad0,218,13,5,14,9
scb3de22044473d49a0b2e88709f16745,33,4,0,3,4
s5136458819573597b699c26c2ba80952,957,5,19,24,4
s3423ca0081253e56a45deb33eeafd5a6,49,43,0,32,28
sdf9446a00f5232ddbf6e7d3e19c5d73b,11,1,0,1,1
s17123a4e92163d5eb7aa7304354292eb,13,1,0,1,1
sd677c6afbb0e364790977fad9cefef50,1249,24,0,19,10
sdeae9404a2b93751918c608640731e40,483,34,18,25,20
s248e6e36348b37278190074affff5138,1396,6,5,11,1
sfc0c5ac5f515374bb15bf105eef0165d,520,144,5,108,63
s66cfe45dbe223ce786092052cac4b62e,221,42,5,22,16
s0686a262896932c2a7a2b6b98bd1149a,1113,85,49,76,10
sba9a129eef503fe78a1bf53a158621d1,68,66,26,70,38
s0f8ba77a7b743e5a88d7a22fbb1cba72,863,24,7,29,5
sd20405b41cb63cc89b58f17d0cba3ca8,65,26,20,38,23
s5ecbab3ce62f396d973252bcb510812e,858,248,93,235,7
s26445a25197b3c218ecee9e0b45f3892,994,33,1,27,17
s42b67f1b61ea35a4a8445421a8cf41ba,9,3,0,3,3
se4454f34eac039f2bdd33d0caddead6e,132,4,0,4,3
s09831bc1da5532d9be677aac3027b42f,483,13,1,12,5
s61c6e588eaca31c58f87fe1dfcc8c116,820,41,7,46,3
s5f1f517c19ff30648404db712eff7478,431,35,0,25,2
sfd4de6cc53a03daea628bbb6fe936117,572,28,0,22,9
s6a1103b1c9553c81a836bc7d18f207fe,8,4,0,4,4
sce7e2d5aed7c3951b343615f898f142a,405,3,0,3,0
s92fb3844ec21355589b20b57c1b1506f,403,44,4,35,7
s20addc4b660c392cb93482e1c46a7317,1154,3,0,3,3
saf906378d3e53eedb624949f856739e5,782,85,15,58,17
s0568c28c78e03ea18e83b2b070df92c3,261,61,26,63,37
safe61b8f6e5f3b1691e58ab20e014148,541,13,3,10,2
s4fbf95daea4735baac94af4314e6901c,519,15,0,15,9
s886d4866acf336c1ac4f3e8da1194f3e,483,31,21,38,14
s3f243d7bbccd3a98b7c14c32ab181e90,172,1,0,1,1
s5aabda32a98935ac89d5e2b6662e35bf,384,5,0,5,3
s1960d7810d0d33f4aa477a4ff3f53baa,493,37,53,75,4
sd8c09223005135009c9d25d3c25ee0cf,365,10,1,8,1
s8000e0d0fc6a35f9870978df5f12bee5,93,19,0,13,5
s481bac65aa463952b5e891bfcf594380,121,20,1,18,16
sce02ada721ea3b329fb94a0dcf487eb9,10,27,0,24,27
sa22788aa14c13a56a2dd423087c999d0,41,19,12,25,7
sa3b09d71c04637b09e5fa221fa9c9e79,133,47,31,52,17
s8ec006fc587a340389a57a734fc08037,410,36,25,45,13
s563e8adbe9333138acce683b8a63210f,165,17,7,18,15
s6aaf82ea817533618b3d163e81f8e072,27,3,0,3,3
sb8d07dc4cccf33f6bd02a248baaa3cb3,10,14,0,11,14
s4eb6c36875a332abba1b932ea7d638e5,210,16,2,15,2
s0449b95f309e315d8c6186c0da95bebe,598,1,2,3,1
sc534ba785d64316d959ec722268698bd,76,5,0,5,1
sb1e97f8fedac34849e46f19c97274dae,914,78,31,95,6
s65aa5fb18eef34c28ed387f7910b0bcb,524,5,0,4,3
s497041de50b13876a44b5f7b59d710c3,358,621,60,312,54
s75a83eb725bc3c318a9c7bc383c4eb76,11,48,0,27,48
sf2bed4887a64397182a2de3a92747e15,778,51,20,53,9
s77c6f191a9d533f6941a15de7bc4913d,1136,27,0,22,2
s7877b0a46b4438be9934ecd2c2025206,50,8,0,6,4
s103be63e631b375db3a282ba62ebfc10,207,16,1,15,10
sf35633b15acd330abf4bc4f509a43cbe,1529,90,647,614,9
sa3fbcc04c85d3324a32206e31f7db4eb,19,9,0,5,9
sebe7d2fae0653b909e3424118809b154,20,21,0,14,21
s2135fb450317314cb74dbf60c6c1d722,11,4,2,6,4
s57ddc752adbc350daaa52c320519e544,458,30,1,21,5
sb94f442951d43ef6b5f5e6f424132096,1273,42,2,33,1
sbe16f3bf11973e6c8eb912b23b8d4b77,506,15,10,20,11
s252140e9e83f37b08dde9c9878c635b3,10,2,0,2,2
s6469862084f03d89802793e694992a0b,1752,487,273,454,16
s554908dff1613f96af34ae9f7dead301,253,4,0,4,2
sab1ac0946c5f34219792a245347edb3b,318,180,0,53,19
s544fa4a677553757b0ce3741c67fd937,489,5,0,4,2
sea100c08473339a4ac620bb51d50ebe9,14,4,0,4,4
s6806c3a482ce3f0e922ef79de895a40d,265,16,21,35,6
se117098e3def3c11a0c19b7a2fcc6b69,256,5,1,5,2
s1f17d4f682e831138755c29d60fe0436,12,2,0,2,2
sd84abbd672463b168ba7f2b942381a59,24,10,1,9,10
s3cf033f045793317a10e8058cafc3ae6,65,68,1,32,47
s4790026f7bc53d0980e936e7c39a1826,1210,475,133,304,43
sbc4fcbb2a97f33b2a012a14b50b6270b,391,9,0,7,4
s3a8997553e1d3544a17da35268a3d1bf,8,0,0,0,0
s3a8751b0895637489b6288147a6389a1,69,116,15,44,76
s073221409a6e3002a780e08c24c1658b,433,15,0,13,15
sb4033dc647613321a61b455cae6d3d69,27,7,3,8,7
s83b486903931350a82e0506b30203dab,9,3,0,3,3
sc85987d6080f3c15a556ffd38ce0483f,1724,115,77,154,0
s7e0d94ef41e33b19a6330e04dfcc3c89,47,64,9,55,40
sc8bb056e0bb23de3b3c63a9e4379c1f8,9,7,0,4,7
s7c43a79b04e330d4acd4ec321b792ef4,2084,208,295,281,55
s4ba7b554b7d73e22a74c30c259f50617,13,30,10,27,30
sa57e0f8b07ab3a66ba22590177f5e542,1306,16,0,14,13
sbc5cc4ebbb0b308cad1f0737646fde6d,1465,35,1,14,18
s2201127e6f40301481b875e0c727d2d4,413,9,1,10,3
scb9cb37f67be3afd84ec7937be88668b,448,67,14,31,39
s3a17173c4f4337828925176bbbcb8660,59,32,0,15,12
sf66ab417ed223e1eb47847906520e200,9,11,0,9,11
sc69e496b798038d1b6d905731c345ef7,46,88,7,37,74
s7d45348de8c0363ab7f548d1011b1035,431,211,1,78,5
sa8f58b8cc4623e299112dd1c4f301ef0,22,20,0,14,20
s1f119558c75d3d19884fcd089d652ac2,86,7,2,9,2
s76bd1d18f7cd31df8d22ac695c7d35b2,35,8,0,3,8
s2bca8ee7957c3bd99fa48d8e673391ed,495,4,1,5,1
se8d438a863c13773b48f08405554319d,71,154,84,126,77
s39033e2953e534bba5ec9bf9101538df,815,152,6,124,10
s5e1ec8476f293692b3e3c631a00a2b09,27,3,0,3,3
s2ec19078a3d1317aaf8bf01191b3b970,8,1,0,1,1
s49a643ec8c6639aebb90a5a3c5f99820,30,40,6,15,40
sf8c42294871f31e796926c6f055b6679,50,32,0,22,18
s9ddd9f2a89843f15a29eabe716afc244,79,126,1,81,46
se89040464ed53512afff3e68f9c582f7,286,390,4,174,58
s9668df87627a3d3d85f33bd766a4095b,199,2,0,2,2
sd494e86ee94d3691814c95be03103a81,42,0,0,0,0
sc64c963ea1cc3ad59b98a57d30fee17e,11,3,0,3,3
s9fe1540449bc3104b76ce047278c0de0,2905,33,6,31,21
s9853fc78e88d3ace801c5a33174956ec,14,1,1,2,1
s79c806542b183c0fac438eb18a3c0977,1349,5,0,4,4
sc9d24c09249338a58e41afbf610cae5f,11,0,0,0,0
s4415739b68303ee5be8f0d9b195a1af4,15,0,0,0,0
s4354808fd3ff3adda3c63d324a935263,9,5,0,3,5
s347ea5802b153547bfa31ffa154f80c1,22,6,0,5,6
sbd3ac75bf62f3df88582893b002c71c5,12,0,0,0,0
s76d8a985fc4c3fd681b17fcf0f805bf3,11,1,0,1,1
s3caa0f1db5103818a08931ceb5887320,15,0,0,0,0
s0b13a3379bbe34c6a0971c93b9f71489,55,23,7,27,13
sb138da62b3473687a7dd04b842d0c287,11,1,1,2,1
s495c026c847a3335b566eac08756edb7,30,21,17,18,21
se2b0392acada3a998cf2b5b398a5db44,42,8,0,7,5
sc429148acb5f3165af8f2d59d5174cbc,69,184,12,49,106
s48d631a0c199361997b5b7b093b37e84,10,0,0,0,0
sd8213dafabbb3243955d422245cbd454,928,0,57,55,0
s093e79f8b53c37fea55b3f4891acb52f,13,2,0,2,2
s6816f7f0af5534398d29d2018c82edae,327,341,4,75,48
s29b5f1a64fe333ac80cd84c947b3136f,37,26,9,28,23
s0f35e9ebfeb63a2796e1254d780e652c,9,6,2,7,6
sb23b7ea643813542a62a435f2514dc3c,14,7,0,7,7
sb9c19271cf273b20b22701b021f073f0,1225,133,90,166,11
s5a7406ae41403f269fa0f0d2f75bd178,46,2,1,2,2
se5bdf28491cd3bb2a9e9f58890367125,11,0,0,0,0
s726f58ed2f47366f93ff6fe0300911b6,37,2,0,2,1
s808c25996c4b3d36ae50e25e96f13bd2,197,11,0,9,2
s36b4a04cdb7134c28ef6a3a3e1fc28f0,10,8,0,6,8
s1e581c2d020631f29e0823d3748a5954,9,1,0,1,1
s57e143ae5e36381a9909d92ff0069151,1284,185,69,132,25
sc55bbe15aa6b3440bbd3c838e31529b1,8,8,0,4,8
s88cf4edf8d0e30ada8107f93ee3b26c6,12,1,1,2,1
s814873ec82fe33b69664c50a64ace78d,10,1,0,1,1
s5f2dcdd1dda330c7ae68a07abede72ee,296,269,43,87,12
sb27d6b85b728350e81ea92a3466a73c8,8,2,0,2,2
s3609824321d33926a1cd1362a4d2cedf,8,5,0,5,5
s642ad5b4d9913bc39e4979452948f351,10,2,0,2,2
s736d2b1c80203b6789bc3a9108d89188,22,144,0,46,144
sfda6a77a91ff3009a7643aca13a33ff1,1090,5,1,4,5
s4c407a22d53c3540ace6cc860463e695,8,2,0,2,2
s5acc78bdb2f1332f8b57f7f129ae38f7,17,7,2,7,7
se6753509c7ca3fc2bcf73b56b5b15cf2,8,1,0,1,1
s00eb9f2e120f3b5894bddc146d363296,10,3,0,3,3
sa493ade344143d8e9b2fa9eba269e6e7,39,91,0,55,73
s728feec955fa364482df494a049a2800,15,4,0,2,4
se154dd29210f35e39001b7b1fb3bb442,10,0,2,2,0
s013cfaf6ea4136988f9df1b3e342456c,830,2,0,2,2
s5fee6a1b093d3e39a1b73e43d73383fb,448,123,0,58,24
s7020752ade7830aa8cfbf08411e957ed,44,6,3,8,2
s7e94c99cca4536038934cafe8e109dec,18,0,0,0,0
sd4079386c741383bb8de4056b60a7f6b,30,9,4,11,9
s45c01279d9423b7f919cab094de10765,10,8,0,3,8
s15f855465fa63005bef660be3dd18e9b,1277,133,0,74,28
s6acfc9fd56fe334caa44e5ee3e3d2630,34,20,11,16,18
s9c1647248a0b36f38ad3f087a4437bf6,53,4,0,3,2
s0c50505dd6fa3de98009515f5eb4c90d,520,80,58,91,29
s0cf0e408b2fb378baf0864a8603b4504,1798,66,8,49,9
s724a1d872f3a36d9a4fffde4ed7c462d,48,2,0,2,1
s6c76544c4d2b3536acba9abe3e9915ed,14,43,0,30,43
s5c4171fda5ac32c59ac6a7c1053334d3,16,12,1,9,12
s8c29942fb8343d0eb49ac23d20a79765,62,42,1,34,40
s100b3042abf33a6797053783ee5d1b8a,10,27,0,12,27
s7d1680377f9937feb31c55fefdbcd556,1262,26,11,30,6
sa919af8303a83cc0bd48b016cffbaf71,502,4,0,3,4
s1f985dbf142b3589a3292dc45f436ef1,494,2,0,2,2
s2c874eea519f385e95d4bc0d92871922,317,4,0,4,3
sfff3a2c281703b1fac186d7af5aed58c,1013,127,26,104,22
sad9499ec3447300995319c9603861cdf,616,20,2,13,10
scec07f46fd2e3a1d96c710274d532f07,651,492,68,308,53
s2d907a08c757344c898f5e808fad0853,1477,54,0,24,42
sb2196d31c10d312785ad1a828b286929,808,194,44,122,13
s4c2514ff8c983e4d89137785771344e6,14,15,0,14,15
sa3c8afea2ce3346da1c3ecbb979ed061,852,5,1,6,3
sa43c7e0d187e32e587e384a94a592ce1,331,48,24,54,22
sdfea4a2d41d0307c901e7a17f78b3541,9,1,2,3,1
s060164c9aa693bb89dd3cb0e6d4a217c,321,34,8,21,15
sdb420911b67a30359ed8969f4d651d94,14,15,0,6,15
sb2ce377b3cc43b8c8a2684cd7e477db9,44,3,0,3,2
s221bbc054a033543a6f2cbf4f42a3724,63,128,58,46,78
s31baa81b7c1d3400a4c7a08a99cce14c,777,33,0,14,7
sa938ae9254fc3cffbe4e27f1079dea0e,29,3,0,3,3
sd6740f7243683737a28319a5b0ecf972,9,1,0,1,1
s8910eb288c013c6abc383c764df6120a,151,47,12,48,32
s91bdf6fca12c3b838d8c0bc70771eb5a,10,6,0,6,6
s9d984d040a9c30aea45286bd5fa6fdf8,8,0,0,0,0
sa50d8c7ebf5b3a8f9651742e16585de9,1211,4,1,5,3
s007bcd81efd33e07a6221a4dd11c3aec,458,79,0,73,22
s20ee28816e01328a8a60449b16726258,312,265,158,391,12
s0e1b2777183c32818c014a069731462b,415,38,2,26,5
s9d16a6ddbcb73758b9fecafc00bf79a1,12,16,1,18,16
sa42c611cd6d73e839e1199cdd56a35c6,368,36,4,18,25
s854ad232d2943cc8942b50f4720d9f29,87,35,0,15,11
sdeba790209de3a1f8a0c74ac9ee24c21,276,12,0,9,12
s878ca96752673c7c8363a68c2d1cdb03,187,8,0,6,2
sa844c9c7c7f23e4f961e3201e79323de,13,76,0,22,76
s7377ea82a7ab30e093a54bcc347c8417,20,9,0,9,9
sc4e7eba49dc33e458c8a882285b90a32,14,30,0,17,30
sf89fa0794ee230deb8af72383a616d45,23,4,0,5,4
s225b9bb860e53236a6a20da109bd332d,12,4,0,2,4
s96322ab344e03c1ba76ed816385d0f9c,25,7,3,8,7
s0ea87a0e5d0e36f9a7790d1b0e28c38c,17,2,0,2,2
sef80b5ee7ce03f978557ac96112eae85,367,30,1,22,4
s8842fb5cac983a48b7a5c8780f9ce3e3,1757,22,2,18,14
s38f3901fa87635e392155914a896c5dd,139,50,26,74,13
s992120e096f636539030a59f4b59d61a,22,9,1,10,9
sfc0b924f40c83e11af438986bfd8b018,26,4,0,3,4
s9f50051e91d635ec92c2252e2e53f256,11,2,0,2,2
s5c9d23b818b7347b94c8bd96c84d2e5a,25,13,0,10,13
s8bff125fc8e138e99f6946dbb8a26fc9,38,12,0,3,12
s7da9da7d48fe3b9fabe642d1f752d9d6,19,9,0,9,9
s42b6285d2cb136e7b8679f75d949a51c,10,1,0,1,1
s9fcf867fa671353ab092f039e23ac2c8,8,0,0,0,0
sc115ff6922eb3ecf938a40b360ffb7c7,24,3,0,3,3
s84af33c8f9c93377bfdb8db0c3aef1d1,41,0,2,2,0
s81e5056e79683f64967a2ce408c83258,1527,472,265,435,7
sa8ca36cd63c135728e39c2dda29efe1e,27,9,0,7,9
sb1392fe9ceaf3b3bbfce0e91ef1c9c29,301,47,2,29,22
sf1c038d355b838049b59b3eafba96901,82,11,2,11,11
s2b70717ef28b396ea4889de27770fb45,25,6,0,6,6
sd648cbadf6903b7db11a6c17efdc796a,393,44,8,24,2
se1e4936130183119bb8d639ad6c974f1,2941,593,178,504,7
s13dceac3ed2f3b078a26d5b17e1408e7,1140,1,3,4,0
s87cf07c317ff3fbd8c8dd2429bd0f6a2,348,10,0,8,2
sa4017073c8b83d478c5e0d5441b70bfc,140,0,0,0,0
s44364552b8553da2922fd082ef542d71,178,8,2,9,5
sc992649edab33b0d894eb9a068a3bdf0,52,5,1,5,4
scb09627ff0e43f79998269b677abff83,11,1,0,1,1
sfa9ac664074c35158e4e15f7f45c88c0,14,5,0,4,5
s1988b5708ce337db8f7ef199761ae3fe,793,26,2,22,12
sa5d3222f9986387d940863ecbb6d656b,89,22,0,17,14
s687b6c45c0983f72b0bfae0b9d6ba453,66,2,0,2,1
sd9395470d07d34b2b14061f88bd7b03f,181,94,0,69,23
s63d513185aa93fd18822e041825e955e,311,9,6,14,9
sb21100ea557130e6a97c2bd3801af926,409,2,0,2,2
s8ab0473cfd1f34aea750e1c443e39058,178,83,2,42,13
sc36b48ab39863f61ae5432abb2dae52e,489,141,66,106,3
s52d7d960a6603d5cb9eba9c13d8c9ac1,24,14,10,22,14
sc4ca7e0d5351319180431783ba7c4d95,8,1,1,2,1
seae444b3605338b7b351c7a10dcdb7f4,18,3,0,3,3
sf7364e7060e538e8bf6ff4c7f3e294dd,1066,25,3,26,10
s7118d62f3e673215b77eb48ccb4bedd6,784,4,3,7,0
sb12052d9f95c3901a83e34f43cfa4ebb,7,0,0,0,0
sa15fdee1aa02361b8f106c8e89dd97e3,9,49,0,24,49
s09f056f1ee23306ca0e79cc677171cf6,12,14,0,9,14
sad114a9863d23e73b0e235259089a71b,1877,83,2,73,6
sc24596b87755301f911b39f4678bb361,43,2,0,2,2
sdceae7cb24c73412910d14b3b740408d,15,5,0,4,5
s1192efa03e133728a54c58aa09a31a6d,891,173,32,141,45
s5dac2fe47ab73c06912c678025c42862,1882,916,131,551,53
scfd419fd8fe93b3888a3d64d532cf9aa,19,0,0,0,0
s1e590650818b36edb2559aeed68b9f79,1753,666,26,300,14
s05a2a5fec7a5304b801190a454d3936f,1717,16,5,13,16
saec65358336035788fabd186c095beea,15,3,0,2,3
s8e74349b8b9b3cb49c7e6e259aaa3e1a,11,1,1,2,1
sd2cf35394f8a3bcfbae666c1f78529e0,11,10,0,6,10
s492d2d60ad3a32f98e92eaa463ccd06d,1710,54,27,60,10
sc9ddca32bc503592ac504a68f86548a8,26,2,1,3,2
sd91656225ab13d1fa85b5a19183ad830,8,0,0,0,0
sd2dca24a57fe354e982a60b1655bad74,11,13,0,9,13
s1df00389b2ee3d98a39a651f4c0d0457,454,149,1,74,28
s53bfae1bfbc233e1a71e2b34f6178118,369,63,0,39,4
