registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount,userNo
13,9,0.0,258.75,0.667,4,4,0,0,4,4,0,0,0,0,2,s225b9bb860e53236a6a20da109bd332d
18,18,0.0,191.0,0.3,3,3,0,0,3,3,0,0,0,0,3,s0ea87a0e5d0e36f9a7790d1b0e28c38c
26,26,22.33,72.0,1.0,10,7,3,0,10,7,3,0,0,0,8,s96322ab344e03c1ba76ed816385d0f9c
140,140,42.25,159.92,0.778,21,13,8,0,77,50,27,0,0,0,75,s38f3901fa87635e392155914a896c5dd
368,233,0.0,345.75,0.572,4,4,0,0,31,30,1,0,0,0,22,sef80b5ee7ce03f978557ac96112eae85
1758,112,188.5,119.07,0.654,17,15,2,0,26,23,3,0,0,0,19,s8842fb5cac983a48b7a5c8780f9ce3e3
12,12,0.0,102.5,0.667,2,2,0,0,2,2,0,0,0,0,2,s9f50051e91d635ec92c2252e2e53f256
27,9,0.0,192.25,0.667,4,4,0,0,4,4,0,0,0,0,3,sfc0b924f40c83e11af438986bfd8b018
23,22,38.0,97.67,0.834,10,9,1,0,10,9,1,0,0,0,10,s992120e096f636539030a59f4b59d61a
26,10,0.0,249.38,0.723,13,13,0,0,13,13,0,0,0,0,10,s5c9d23b818b7347b94c8bd96c84d2e5a
39,24,0.0,89.08,0.364,12,12,0,0,12,12,0,0,0,0,3,s8bff125fc8e138e99f6946dbb8a26fc9
20,19,0.0,114.1,0.625,10,10,0,0,10,10,0,0,0,0,9,s7da9da7d48fe3b9fabe642d1f752d9d6
11,10,0.0,295.0,0.334,1,1,0,0,1,1,0,0,0,0,1,s42b6285d2cb136e7b8679f75d949a51c
25,22,0.0,263.33,0.334,3,3,0,0,3,3,0,0,0,0,3,sc115ff6922eb3ecf938a40b360ffb7c7
9,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s9fcf867fa671353ab092f039e23ac2c8
42,41,26.0,0.0,1.0,1,0,1,0,2,0,2,0,0,0,2,s84af33c8f9c93377bfdb8db0c3aef1d1
83,83,40.33,85.31,0.616,16,13,3,0,16,13,3,0,0,0,12,sf1c038d355b838049b59b3eafba96901
1528,1520,73.0,259.57,0.867,13,7,6,0,737,472,265,0,0,0,435,s81e5056e79683f64967a2ce408c83258
28,27,0.0,210.9,0.667,10,10,0,0,10,10,0,0,0,0,7,sa8ca36cd63c135728e39c2dda29efe1e
302,273,0.0,102.43,1.0,23,23,0,0,51,49,2,0,0,0,30,sb1392fe9ceaf3b3bbfce0e91ef1c9c29
26,8,0.0,163.67,0.546,6,6,0,0,6,6,0,0,0,0,6,s2b70717ef28b396ea4889de27770fb45
394,291,145.0,50.5,1.0,5,2,3,0,52,44,8,0,0,0,24,sd648cbadf6903b7db11a6c17efdc796a
2942,1976,61.5,72.63,0.91,10,8,2,0,772,594,178,0,0,0,504,se1e4936130183119bb8d639ad6c974f1
1141,412,83.0,0.0,0.5,1,0,1,0,4,1,3,0,0,0,4,s13dceac3ed2f3b078a26d5b17e1408e7
349,347,0.0,320.0,0.667,2,2,0,0,10,10,0,0,0,0,8,s87cf07c317ff3fbd8c8dd2429bd0f6a2
53,51,220.0,506.2,0.462,6,5,1,0,7,6,1,0,0,0,6,sc992649edab33b0d894eb9a068a3bdf0
12,8,0.0,195.0,0.5,1,1,0,0,1,1,0,0,0,0,1,scb09627ff0e43f79998269b677abff83
141,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sa4017073c8b83d478c5e0d5441b70bfc
179,179,89.5,163.2,1.0,7,5,2,0,10,8,2,0,0,0,9,s44364552b8553da2922fd082ef542d71
794,791,106.0,401.58,0.934,14,12,2,0,28,26,2,0,0,0,22,s1988b5708ce337db8f7ef199761ae3fe
15,14,0.0,108.8,0.5,5,5,0,0,5,5,0,0,0,0,4,sfa9ac664074c35158e4e15f7f45c88c0
67,54,0.0,176.0,1.0,1,1,0,0,2,2,0,0,0,0,2,s687b6c45c0983f72b0bfae0b9d6ba453
90,65,0.0,265.64,0.7,14,14,0,0,22,22,0,0,0,0,17,sa5d3222f9986387d940863ecbb6d656b
182,181,0.0,179.83,0.92,23,23,0,0,94,94,0,0,0,0,69,sd9395470d07d34b2b14061f88bd7b03f
179,176,61.5,85.91,0.929,13,11,2,0,87,85,2,0,0,0,44,s8ab0473cfd1f34aea750e1c443e39058
490,490,0.0,59.0,1.0,3,3,0,0,207,141,66,0,0,0,106,sc36b48ab39863f61ae5432abb2dae52e
25,25,81.69,344.0,0.811,30,14,16,0,30,14,16,0,0,0,26,s52d7d960a6603d5cb9eba9c13d8c9ac1
312,312,106.33,165.11,0.445,12,9,3,0,15,9,6,0,0,0,14,s63d513185aa93fd18822e041825e955e
410,410,0.0,819.0,0.4,2,2,0,0,2,2,0,0,0,0,2,sb21100ea557130e6a97c2bd3801af926
19,8,0.0,253.67,0.5,3,3,0,0,3,3,0,0,0,0,3,seae444b3605338b7b351c7a10dcdb7f4
8,8,24315.0,169.0,0.667,2,1,1,0,2,1,1,0,0,0,2,sc4ca7e0d5351319180431783ba7c4d95
785,784,0.0,0.0,0.0,0,0,0,0,7,4,3,0,0,0,7,s7118d62f3e673215b77eb48ccb4bedd6
1067,1066,0.0,348.1,0.589,10,10,0,0,28,25,3,0,0,0,26,sf7364e7060e538e8bf6ff4c7f3e294dd
10,9,0.0,210.94,0.702,68,68,0,0,68,68,0,0,0,0,36,sa15fdee1aa02361b8f106c8e89dd97e3
13,11,0.0,75.5,0.824,14,14,0,0,14,14,0,0,0,0,9,s09f056f1ee23306ca0e79cc677171cf6
44,44,0.0,114.5,0.286,2,2,0,0,2,2,0,0,0,0,2,sc24596b87755301f911b39f4678bb361
8,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sb12052d9f95c3901a83e34f43cfa4ebb
1878,1350,0.0,134.17,1.0,6,6,0,0,85,83,2,0,0,0,73,sad114a9863d23e73b0e235259089a71b
16,16,0.0,53.6,0.834,5,5,0,0,5,5,0,0,0,0,4,sdceae7cb24c73412910d14b3b740408d
1883,1862,140.0,354.0,0.834,60,53,7,0,1051,920,131,0,0,0,553,s5dac2fe47ab73c06912c678025c42862
892,872,91.33,96.35,0.908,49,46,3,0,207,175,32,0,0,0,142,s1192efa03e133728a54c58aa09a31a6d
1754,1555,0.0,166.0,1.0,16,16,0,0,694,668,26,0,0,0,300,s1e590650818b36edb2559aeed68b9f79
20,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,scfd419fd8fe93b3888a3d64d532cf9aa
12,12,0.0,194.73,0.424,11,11,0,0,11,11,0,0,0,0,6,sd2cf35394f8a3bcfbae666c1f78529e0
1718,420,0.0,81.69,0.889,16,16,0,0,21,16,5,0,0,0,13,s05a2a5fec7a5304b801190a454d3936f
16,12,0.0,133.0,0.75,3,3,0,0,3,3,0,0,0,0,2,saec65358336035788fabd186c095beea
1711,1711,0.0,165.83,0.75,12,12,0,0,83,56,27,0,0,0,60,s492d2d60ad3a32f98e92eaa463ccd06d
12,11,56.0,709.0,0.5,2,1,1,0,2,1,1,0,0,0,2,s8e74349b8b9b3cb49c7e6e259aaa3e1a
27,19,13930.0,84.0,0.334,3,2,1,0,3,2,1,0,0,0,3,sc9ddca32bc503592ac504a68f86548a8
9,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sd91656225ab13d1fa85b5a19183ad830
12,12,0.0,120.23,0.5,13,13,0,0,13,13,0,0,0,0,9,sd2dca24a57fe354e982a60b1655bad74
455,296,57.0,68.16,0.74,34,32,2,0,156,153,3,0,0,0,76,s1df00389b2ee3d98a39a651f4c0d0457
370,370,0.0,159.75,1.0,4,4,0,0,63,63,0,0,0,0,39,s53bfae1bfbc233e1a71e2b34f6178118
13,11,0.0,450.75,0.572,4,4,0,0,4,4,0,0,0,0,3,s6e05072e8a953223bc01d48a5b4c95cb
196,187,0.0,86.0,0.667,2,2,0,0,21,21,0,0,0,0,14,s20d6a9a76c343252b8944c774367d0aa
24,16,186.0,545.8,0.6,6,5,1,0,6,5,1,0,0,0,6,sf29d514e13923375b30c67e68c06d9e8
131,131,43.0,81.22,0.625,10,9,1,0,24,23,1,0,0,0,8,s4198b9507a613110bdf0ffd2cc7f1f2e
13,8,0.0,200.25,0.572,4,4,0,0,4,4,0,0,0,0,3,sbe92eba7fb2c37e988f6926866334b80
1510,1304,0.0,134.0,1.0,1,1,0,0,68,67,1,0,0,0,46,s86b949939bc83bceba21870472147041
243,11,0.0,297.5,0.4,2,2,0,0,2,2,0,0,0,0,2,se63ce4a11cbd398bb903a81555d51187
8,8,25.0,90.0,0.8,4,3,1,0,4,3,1,0,0,0,4,s6ab3472ef9a1363b9d00aff3453f25f4
366,225,0.0,168.96,0.625,45,45,0,0,132,132,0,0,0,0,85,s013d5047c8be300fb545d7fd82f51836
94,89,0.0,116.67,0.334,3,3,0,0,13,13,0,0,0,0,10,s444277cc5bbb37d3a4de194f9e56dd25
8,8,0.0,276.2,0.625,5,5,0,0,5,5,0,0,0,0,5,sedabc6648a9d3c5588edf7b85b6d8f7b
1549,71,67.0,70.03,0.746,41,36,5,0,113,90,23,0,0,0,87,sd2e388946dc737b1aaac172b951ff69c
1600,1600,0.0,176.0,0.75,3,3,0,0,12,10,2,0,0,0,10,seb66e6963f0b3defa0b8775e2d6ad00e
14,8,0.0,164.33,0.6,3,3,0,0,3,3,0,0,0,0,2,se16c1faad90730398a03242501d77c2f
31,28,0.0,214.63,0.667,8,8,0,0,8,8,0,0,0,0,7,sff381dd6db08335186cfa1d7cf3a10ff
235,235,4717.33,119.24,0.72,36,33,3,0,296,283,13,0,0,0,118,s6b02dc74013f37ce890b1df31dfd0709
281,281,0.0,110.0,0.5,2,2,0,0,7,7,0,0,0,0,6,s788f916fe94a358499e9bf2f42d8d740
11,8,0.0,180.0,1.0,3,3,0,0,3,3,0,0,0,0,3,s46f815dc56623f34a2c7b30b708b437d
24,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sa5520475170a3f35ad94826ffcc6568e
19,19,0.0,374.0,0.637,7,7,0,0,7,7,0,0,0,0,4,s6687836eb106311c9c2b188a0c9959b2
17,16,48.0,170.4,1.0,6,5,1,0,6,5,1,0,0,0,6,sf614a9a0641f3a3da82002fc42c253c1
70,70,55.68,72.4,0.83,97,75,22,0,156,117,39,0,0,0,88,s5819471e11333398acf75d7bfb3d0d16
1798,719,0.0,84.97,1.0,31,31,0,0,146,145,1,0,0,0,88,s60857f65129a3e958612b3cabf86a2f9
50,28,0.0,150.0,0.286,2,2,0,0,2,2,0,0,0,0,2,s4de22e7997e939c5b17c3cc4b36e6432
25,19,0.0,305.0,0.25,1,1,0,0,1,1,0,0,0,0,1,sb5216c7469653a9586445ed8cf22465d
807,782,0.0,0.0,0.0,0,0,0,0,26,1,25,0,0,0,25,s6732a587abc53e1eaddce07bf043f65d
88,87,45.0,68.83,0.91,20,18,2,0,37,35,2,0,0,0,22,s281aa946961630e88c7bd098f8228714
21,21,0.0,141.33,0.75,6,6,0,0,6,6,0,0,0,0,6,sf0cecc2747983dca845bc550fb6b75fd
861,860,0.0,225.0,0.834,5,5,0,0,19,19,0,0,0,0,17,s629d75a118293d3785d64d4ac4634f7f
30,9,0.0,56.33,0.858,6,6,0,0,6,6,0,0,0,0,3,s86f9902e22bf342ebfb086f4fd6003a1
23,22,0.0,107.52,1.0,21,21,0,0,21,21,0,0,0,0,17,s1a11cbe6e3df3456a496dd63cca02dae
23,20,568.5,182.13,0.589,10,8,2,0,10,8,2,0,0,0,8,s112586c1a2273f1fbb35bbf67c30dad9
8,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sfdb9d37c385a3812b73b5f0c1a0942d5
780,122,204.83,34.8,1.0,16,10,6,0,154,127,27,0,0,0,54,s496908ab963b3cc28ce204f4b74ba562
8,8,39.0,451.0,1.0,2,1,1,0,2,1,1,0,0,0,2,sfcdccc12d38f3752a1b4af73cf78885c
26,11,0.0,278.0,0.223,2,2,0,0,2,2,0,0,0,0,2,sd51867a803943e93993e7633888fcfe0
12,12,0.0,263.0,0.112,1,1,0,0,1,1,0,0,0,0,1,s5e0c496157903d0a9b45604331135a65
14,14,0.0,88.62,0.875,21,21,0,0,21,21,0,0,0,0,9,s354e7321c96d3343890dd98f02dcdb67
27,24,0.0,153.86,0.875,7,7,0,0,7,7,0,0,0,0,4,sc0b2fd06d0e33b068ecfc9b31bc92cd3
15,9,0.0,114.5,0.5,2,2,0,0,2,2,0,0,0,0,2,se6afb25d9eeb310dbad331b955402844
8,8,0.0,75.37,1.0,19,19,0,0,19,19,0,0,0,0,11,s4ee29da8c8b03039883ac3d7e82302c5
44,8,0.0,157.0,0.334,1,1,0,0,1,1,0,0,0,0,1,sb66789e3c8cc3caab8dfac41a627232b
32,28,29625.0,329.33,0.867,13,3,10,0,13,3,10,0,0,0,9,s9d6fa2902e8b3731b2055f0a6a71f0bb
1113,633,0.0,633.67,0.5,3,3,0,0,6,6,0,0,0,0,6,sb23447938e8e33719985a2c704629c0f
8,8,0.0,307.5,0.334,4,4,0,0,4,4,0,0,0,0,3,se8db7793d07f3f12be2f830a8840b3f9
8,8,0.0,314.0,1.0,1,1,0,0,1,1,0,0,0,0,1,sa29601551168310f8727727d57dcbba3
8,8,0.0,213.0,0.334,1,1,0,0,1,1,0,0,0,0,1,s65642d041041381a8976b8d171215243
14,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s9ebc4f5d9e1f386bad75611135dab50a
16,15,0.0,212.44,0.643,9,9,0,0,9,9,0,0,0,0,9,s5289408302c53185aa124debcc65f0a7
371,347,0.0,67.7,0.92,23,23,0,0,38,38,0,0,0,0,28,sbb8d02a8bf883cf6a1582b078b46a316
8,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,se9b498d783e9303f913b85e1d08ebdaa
13,9,0.0,223.0,1.0,2,2,0,0,2,2,0,0,0,0,2,s86e27bc56f01365f8a251d26656b16cd
19,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s5623c57d2ff339569e57409cb9c2bc83
29,8,0.0,169.67,0.75,3,3,0,0,3,3,0,0,0,0,3,s0912c75685cb3e748b4455c38da81896
9,9,23.0,63.5,0.5,3,2,1,0,3,2,1,0,0,0,3,sa70acdbb943f34c3941df28446eea586
9,9,0.0,65.04,0.934,28,28,0,0,28,28,0,0,0,0,16,s4f6f22bb2e06316c9d619cfd7b6245f2
8,8,0.0,192.0,0.25,1,1,0,0,1,1,0,0,0,0,1,s2a3d6a040c743cfbb7db58c75dd99314
27,25,0.0,94.5,0.637,14,14,0,0,14,14,0,0,0,0,10,sdd7799560d1e329291a8143fb9649bf9
133,98,0.0,121.4,0.556,10,10,0,0,13,13,0,0,0,0,9,s916a9024eb2d3614be2e8d8d2ba9e4a1
84,81,552.33,125.88,0.697,23,17,6,0,105,78,27,0,0,0,49,se85021c2a8f53dd5a2f4df3284965c58
9,9,103.0,352.0,0.5,3,2,1,0,3,2,1,0,0,0,3,s03da5575d48d3e958327b2b7ea08011f
11,11,70.0,125.67,0.715,5,3,2,0,5,3,2,0,0,0,5,s4fa4d8c728fc35c7b934c0f76d75be0b
1472,777,0.0,0.0,0.0,0,0,0,0,2,1,1,0,0,0,2,s93267eddcf3d3373907cc6cc1c11015a
784,784,0.0,99.15,0.639,53,53,0,0,53,53,0,0,0,0,33,sd4cfb1681637363aa08935950ac66d07
630,158,0.0,156.78,0.6,9,9,0,0,12,12,0,0,0,0,9,s1117c0412d29313da1d8a25da0ffa1d3
14,14,533.5,146.25,0.667,6,4,2,0,6,4,2,0,0,0,5,s62af6b4bd21e357baf2f7fb22e9a44be
1585,1578,347.5,138.12,0.679,19,17,2,0,59,43,16,0,0,0,52,sd185ca698f8232b7b3c3519a572e5399
64,62,87.28,81.31,0.816,31,13,18,0,43,23,20,0,0,0,33,s7102f286cd5233fa854fc5709799b41c
80,38,25.0,176.36,0.813,13,11,2,0,17,15,2,0,0,0,11,seceb8a96a3353924b70c2e2559588c01
38,32,0.0,212.75,0.572,4,4,0,0,5,5,0,0,0,0,5,seca68b0ec6593501851ce9bc8146cec2
10,9,0.0,163.25,0.445,4,4,0,0,4,4,0,0,0,0,4,s1cf11ddb98cd3cd3a783a3e75fab5a1e
9,9,0.0,134.22,0.795,27,27,0,0,27,27,0,0,0,0,19,scb66dad7ee32348d860058fa276e3411
14,8,0.0,190.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s16cbdb7d315436b4bde25ea6b4bf9908
9,9,0.0,172.0,0.4,2,2,0,0,2,2,0,0,0,0,2,s8102241813ff3ea3bdf828da680c8f94
34,34,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sd4b4bb996d2e39b6a1e48c898970ecd9
34,34,0.0,137.5,0.4,2,2,0,0,3,3,0,0,0,0,3,scefccae8c54134a9947a9bc8e864ed5d
68,68,0.0,137.63,0.837,51,51,0,0,114,114,0,0,0,0,62,s55d94c8bb235306fbe55db841103bc3d
9,9,0.0,163.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s0012d29dcc7035768cb519157c40bf69
10,8,0.0,195.5,0.8,4,4,0,0,4,4,0,0,0,0,4,s342706aad1b4384cbefceb41e20b4f1c
18,9,0.0,113.0,0.167,1,1,0,0,1,1,0,0,0,0,1,se7c53897e4e13ed9936a7ef1d5f84fe6
10,10,0.0,87.27,0.688,11,11,0,0,11,11,0,0,0,0,9,s1696a1a114ce362d8053c15d13267548
26,26,216.0,154.09,0.667,14,11,3,0,14,11,3,0,0,0,12,s25901d3977413a51878a2ee3db7d6070
26,26,0.0,254.0,0.112,1,1,0,0,1,1,0,0,0,0,1,s48c780f589043bdb917cb4df7cdca204
237,153,0.0,82.2,1.0,5,5,0,0,89,89,0,0,0,0,37,s32b9816dbe973e6eaf8532c35cb7a1d9
8,8,0.0,59.5,0.667,4,4,0,0,4,4,0,0,0,0,3,s80f8827d16fd33cba46cc985f3c862a9
12,12,104.0,70.07,0.884,106,105,1,0,106,105,1,0,0,0,36,s33e6791745b6353ca752fe0f51fc7076
9,9,0.0,233.44,0.6,9,9,0,0,9,9,0,0,0,0,8,s192c6ee536073c3bb2d84fcf362f9509
36,36,25.0,208.69,0.81,17,16,1,0,17,16,1,0,0,0,15,s150d5d3650d6386d8c7b541e29c4bd13
37,35,74.5,0.0,0.889,8,0,8,0,10,0,10,0,0,0,9,s7b921c0e4c593e339602f35a08f25f9a
69,69,129.0,89.71,1.0,8,7,1,0,29,28,1,0,0,0,7,s8da458915fb33ffa9098f6ff5bfb6042
22,22,65.6,139.87,0.91,20,15,5,0,20,15,5,0,0,0,15,s96b6b406f2a7303695b4b1d883025e82
28,27,0.0,46.04,0.731,57,57,0,0,57,57,0,0,0,0,17,s2e6ec93cfd793dc99036e367f26b4336
492,489,0.0,79.5,1.0,2,2,0,0,15,15,0,0,0,0,11,sf153c9d6f9bc3b06ae448ca017c46b31
76,9,0.0,217.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s29afc9ea5e083846a808db7118d326e0
8,8,39.0,156.5,0.75,3,2,1,0,3,2,1,0,0,0,3,sfb19d4015b653f0a966f94a80d7bd3e6
1222,497,69.5,95.23,0.822,23,13,10,0,303,216,87,0,0,0,185,s5d36e726811e37eda56bdd6413c03c06
1090,734,603.56,153.23,0.936,29,13,16,0,798,229,569,0,0,0,306,s4aa47863913537a7899132e12ec73a41
220,8,1234.5,80.43,1.0,25,21,4,0,25,21,4,0,0,0,20,s40e295f9e46a3b0ca7e4aa1bbd933daa
9,9,0.0,251.5,0.667,2,2,0,0,2,2,0,0,0,0,2,s2d267e7d30d6319b96df01356b9a9860
762,464,0.0,199.0,0.643,9,9,0,0,331,314,17,0,0,0,210,s2235d503fb0333898046d40afaf6edb7
1875,1687,0.0,776.0,0.5,1,1,0,0,22,22,0,0,0,0,22,sa59e76ac51a139b0a8b019c8a60f1829
451,451,0.0,73.89,0.75,18,18,0,0,153,153,0,0,0,0,65,sccaa73aa6afd3be18bb68d560ef9bdcc
303,62,0.0,193.0,0.167,1,1,0,0,5,3,2,0,0,0,5,s6516b566d08c34e5ac75f222be3fde6d
2925,1819,0.0,203.5,1.0,4,4,0,0,59,17,42,0,0,0,57,s578ad7f40b8f3e34819d4f7a88992963
506,142,104.0,158.0,1.0,4,3,1,0,16,14,2,0,0,0,14,s5c9d500ea96b35c99a336a1a8f9adc12
1420,997,0.0,98.6,1.0,5,5,0,0,51,51,0,0,0,0,42,s8fb90c9dd37b39b28d66195e95b99035
1708,1531,0.0,219.0,1.0,1,1,0,0,15,14,1,0,0,0,15,sb50ef5a6590e3e378e23c8cbb1ea6b55
1723,824,294.0,124.0,0.75,3,2,1,0,37,10,27,0,0,0,36,s05fdb47516b93253ad666493262f67d1
866,554,0.0,131.0,1.0,1,1,0,0,4,1,3,0,0,0,4,s89abfa93c89c306a84b95fe32a941054
526,471,0.0,143.0,1.0,3,3,0,0,35,35,0,0,0,0,30,sb40eb24f9cf533bc8c4eb053a26b3639
428,151,0.0,175.08,0.75,12,12,0,0,45,45,0,0,0,0,36,s9033d917edf3332db651af785563a0f8
349,348,0.0,0.0,0.0,0,0,0,0,10,3,7,0,0,0,10,sbca2fbe7f983302082ff5c57667bd906
32,32,54.0,78.0,1.0,2,1,1,0,4,3,1,0,0,0,3,sc7d241d93aff3721a59e57252f2aabd3
1601,1596,0.0,269.33,0.75,6,6,0,0,22,18,4,0,0,0,19,sd78b34b84838313ab4482fedfee024ec
388,386,48.78,84.86,1.0,17,7,9,0,42,19,23,0,0,0,32,s07308f4496413af49781dac93327f456
41,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s33ff9beef5ba308c902a8bcea75b2286
11,11,0.0,60.46,0.867,13,13,0,0,13,13,0,0,0,0,8,sabf7637f902f38cea120b530a5770629
1722,1156,0.0,169.53,1.0,19,19,0,0,408,348,60,0,0,0,278,s09efc358e808320da9869399ce7f9014
58,8,0.0,43.0,0.858,12,12,0,0,12,12,0,0,0,0,12,s040a26e8a5b3357ea014338ebe7e7053
9,8,0.0,384.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s6a6415a53d4231629ec3ed1e7c3e389f
1279,1274,0.0,190.5,0.667,2,2,0,0,89,67,22,0,0,0,71,sb36ceb6207f73d838ac44997c8dabfd9
186,185,0.0,365.0,0.5,1,1,0,0,7,7,0,0,0,0,7,sf39da738d51e30cfbb80a012798d65e2
1644,908,0.0,171.0,0.6,3,3,0,0,23,23,0,0,0,0,14,s8a451880e2a335a0b4bf8059a42a3af4
386,382,0.0,137.5,0.4,2,2,0,0,6,6,0,0,0,0,5,s388530adda9f37e5a1d47ebdf6bb5d5c
599,597,2308.4,217.14,0.656,19,14,5,0,82,69,13,0,0,0,63,sa12a01facd7e324c88b84c48dcecb11f
2907,1588,0.0,266.53,0.728,16,15,0,0,139,85,54,0,0,0,116,sa859f35eaeeb34098467d3f990d0f49b
532,532,0.0,133.0,0.667,2,2,0,0,16,14,2,0,0,0,10,s3de71521376939dc85280e09b478ddf9
302,60,0.0,113.0,1.0,1,1,0,0,2,2,0,0,0,0,2,s8d61e9c7d6213119beaa093f021366f3
94,72,96.0,121.5,0.942,16,14,2,0,103,81,22,0,0,0,48,s438374451ade338d984f85b10c62c79b
120,119,0.0,93.4,0.589,10,10,0,0,19,19,0,0,0,0,8,s363911d0519d360db25f5477714ee9f1
815,806,19.5,60.63,0.915,32,30,2,0,38,33,5,0,0,0,21,s6392d11bd2c630b58a772def182ea1d6
366,102,0.0,207.5,0.667,2,2,0,0,5,5,0,0,0,0,5,saafcde4f8faa31f7a8acf925173f713a
62,62,0.0,167.38,0.747,53,53,0,0,128,128,0,0,0,0,58,s154159dd8be93a9faa37c53977218a6d
497,496,0.0,0.0,0.0,0,0,0,0,6,3,3,0,0,0,6,sd9a163839f3935679a2fe61f73160319
463,463,0.0,47.46,0.904,28,28,0,0,103,90,13,0,0,0,34,s8f0d8a2b182d3f14908e2361bd45218c
1514,389,0.0,252.17,0.75,6,6,0,0,16,16,0,0,0,0,5,s877de22e3de3326b83cc47d5c3780b68
481,425,0.0,64.67,0.6,3,3,0,0,26,23,3,0,0,0,23,scecfcf80f338368c870bcd42427a2407
940,940,0.0,210.83,0.819,18,18,0,0,206,204,2,0,0,0,110,sb4b21f4c5e4c3722b630390b2c320ded
942,8,0.0,204.0,0.445,4,4,0,0,4,4,0,0,0,0,4,s6d71eacef2a83f2fb095836f54723118
1739,1739,76.5,109.34,0.84,42,32,10,0,1045,954,91,0,0,0,421,se27a26ef5c5c34189fc713d8f384f788
1388,1226,0.0,0.0,0.0,0,0,0,0,26,25,1,0,0,0,24,s8ceab33d47f83fc19ab5d586b591c672
179,96,0.0,172.0,0.445,4,4,0,0,9,9,0,0,0,0,2,s0d27c5bfded73cf4804bda32dc8275a0
151,144,0.0,384.17,0.667,6,6,0,0,30,30,0,0,0,0,3,s63297ab3758e37c1a55e011000feedfc
76,69,0.0,431.67,0.273,3,3,0,0,10,9,1,0,0,0,5,sec2f1db624333d12ad889291da70de9c
65,65,0.0,145.48,0.703,33,33,0,0,49,49,0,0,0,0,39,s1a64cb4683b339f088b34e19d53deacd
1955,1685,0.0,296.67,0.75,3,3,0,0,14,7,7,0,0,0,14,sfa7bd6308d71314cbf2d067e9b9cfc51
772,108,0.0,93.72,1.0,18,18,0,0,37,37,0,0,0,0,28,s1dd7da0b7ca7355faffbfa461f7508ec
57,57,637.42,64.49,0.868,59,47,12,0,79,63,16,0,0,0,32,s426ed753e32236f5983b3dc821e4bf1d
322,10,0.0,123.65,0.773,17,17,0,0,17,17,0,0,0,0,13,s468d9c71f2c53b988d53d18e40c1e73f
846,483,0.0,248.25,1.0,4,4,0,0,26,24,2,0,0,0,11,sb6e4ab9d4901321983d7709595a68044
8,8,1088.0,113.67,0.637,7,6,1,0,7,6,1,0,0,0,7,saa457786949b33fcbe5d4fa70ae89881
46,46,69.33,184.0,0.875,7,1,6,0,10,3,7,0,0,0,10,s3093e959e1f836f7b8a3eeff70064a6d
285,281,88.0,165.43,0.616,8,7,1,0,11,9,2,0,0,0,9,sdca399fcd8d731ddb59b9d9300c88924
10,10,0.0,189.35,0.63,17,17,0,0,17,17,0,0,0,0,15,s5ceacef4c2203ff6866ac07cef756122
1676,1493,0.0,107.9,0.81,51,51,0,0,137,126,11,0,0,0,76,s6e1cebcc6092327c959b3f05eff05098
1459,461,0.0,270.13,0.8,8,8,0,0,14,14,0,0,0,0,14,sb8672b6d9e9a3b7fa36891f1dea92134
54,17,0.0,175.0,0.5,1,1,0,0,1,1,0,0,0,0,1,s7709a7856dec3c57b40dd07a314a5aa9
181,93,65.0,64.5,0.75,3,2,1,0,7,2,5,0,0,0,7,sd5f612e28ec732f4a2929a50690d139f
399,238,0.0,128.33,0.75,3,3,0,0,3,3,0,0,0,0,3,s8921263730f136a8b7e5cbef754b28f1
328,327,0.0,283.33,0.5,3,3,0,0,23,21,2,0,0,0,18,sd3692f3bfae839468de2605121ba33ea
8,8,0.0,480.0,0.334,1,1,0,0,1,1,0,0,0,0,1,s273e8394790834d193921dd35ac489b4
1264,1255,0.0,95.0,1.0,4,4,0,0,22,22,0,0,0,0,12,sfef3477385d23083be714445a37bd9bd
